title,link,create_time,underlined_count,audio_count
每日积累“背三句”- salad,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063263&idx=1&sn=0b1ee4d0e1ba1949d43a36b7a57ad42c&chksm=849114dfb3e69dc9169300e7c677c22eb8a572abcfc1d1fe2b7afdd051400e2e7a30c98e2a71#rd,2018-05-14 19:21,0,0
每日积累“背三句”- happiness,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063269&idx=1&sn=7e7f2417fe92f1ed54741e1f1db161ff&chksm=849114e5b3e69df30df1acdce493f341a67f5e888c3c2e929aaf8fb0209fe7bf42d4820c6c84#rd,2018-05-15 19:48,0,0
每日积累“背三句”- family,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063254&idx=1&sn=5e538233b1c7901ba9099b52d8095469&chksm=849114d6b3e69dc0905522afed61f82778693976e708f61c150a75bca47895633b134cfbd2a2#rd,2018-05-13 21:35,0,0
"每日积累“背三句”- ""call"" idioms",http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063342&idx=1&sn=79df3ce18c32ce534bc1a8649210461e&chksm=8491132eb3e69a389ec9053d16c35d28d5971cf7d04a7028ff9e9eddf82256da085fac883684#rd,2018-05-30 21:22,0,0
每日积累“背三句”- famous people,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063336&idx=1&sn=f9e4a50b71127897b38c04ec0d75baab&chksm=84911328b3e69a3e3351e9f87784079b48820f644a1b07366a6da7730c8c7218599d524ae8e1#rd,2018-05-29 20:34,0,0
每日积累“背三句”- how to describe a good relationship,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063330&idx=1&sn=8e94e4fbaafe85cd23b44f1e4d6d04ae&chksm=84911322b3e69a34cd327a0fe5d867de0d38f588d08478efdc0a7e849096e3661ca8b132433e#rd,2018-05-28 21:11,0,0
每日积累“背三句”- countryside,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063324&idx=1&sn=b504cd18d59dd79ee5cafff33e8df2b8&chksm=8491131cb3e69a0a27d5c73e7a28fef59eb4ae79d52077ceb7c8df8f944f47ca044a56f0eaed#rd,2018-05-27 20:39,0,0
每日积累“背三句”- why do we go to university?,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063220&idx=1&sn=caf1c7f6821ee686cc85252a4bb54f04&chksm=849114b4b3e69da2d206d19c5e5be3df83cad7e7460d2063999e407b842280e0fe72bf2c8678#rd,2018-05-07 06:55,0,0
每日积累“背三句”- travel,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063214&idx=1&sn=3f9bb51fc34bc0bf3f64331e97146186&chksm=849114aeb3e69db8aa6469ff78ac9a7858b7c9455dc5d9c6f6f72a3050578f76551c5fd097af#rd,2018-05-05 07:37,0,0
每日积累“背三句”- relationship,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063194&idx=1&sn=c5899794f1c419802eecd83212938970&chksm=8491149ab3e69d8c4309e8822d53e58ab5d724ac4e7f98a32d2ed94be43a7984dfc95399daf9#rd,2018-05-01 21:56,0,0
每日积累“背三句”- describe your favorite season,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063133&idx=1&sn=ff39af115b944c76ccf73548550e4ac1&chksm=8491145db3e69d4b21fbf8ae24ba25c8c4c14e9485d80f94e4fb001976482c51a5f58c39290a#rd,2018-04-18 20:58,0,0
每日积累“背三句”- “对比”表达,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063144&idx=1&sn=6a161d6b377e1138d0804c0cbdd4d32d&chksm=84911468b3e69d7e0bfa04d7770d364e375078e6349f9744af109e6addc0dec19fafd667102e#rd,2018-04-19 22:45,0,0
每日积累“背三句”- 现在完成时/现在完成进行时,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063125&idx=1&sn=02f1e2ccb83bf6f65ebe9ac387a28a2c&chksm=84911455b3e69d43a5bb8dede8c733dbbe810a9f2eef32324984b6d4dfc9039d8080f238bed8#rd,2018-04-17 20:35,0,0
每日积累“背三句”- describe a photo,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063119&idx=1&sn=8a7eaf7b45018695fa479de63f543a05&chksm=8491144fb3e69d59a637c048ba4fe3c86d5f87e8ce56148b802c3a1432ad251bfab8b7485b9b#rd,2018-04-16 21:06,0,0
每日积累“背三句”- self-driving cars,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063113&idx=1&sn=b67d2432dccaaaf0339995e8013bc1e8&chksm=84911449b3e69d5f146a3fa8edea7d9e7392a16ffc19197dedc08736e5be23c6136e83f3d540#rd,2018-04-15 13:54,0,0
每日积累“背三句”- Huawei (describe a product/company ...),http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063073&idx=1&sn=48be1b49a131be2a26c867dd7f73fbb6&chksm=84911421b3e69d3779a6f2b79d293ccefd6b0b08c03a5c026043635f32cf7baf5252eccc9b81#rd,2018-04-07 19:54,0,0
每日积累“背三句”- internet,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063057&idx=1&sn=17992ee4c374f0fb5009ac740fbafffa&chksm=84911411b3e69d0757549d8bd3b510e00304e9709edc949f33e32666205f6c829fe3c879168d#rd,2018-04-05 06:37,0,0
每日积累“背三句”- Stephen Hawking,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062938&idx=1&sn=1b06e9b309ec6ab9a8b407f3551f5d12&chksm=8491159ab3e69c8c19d9583f4df53998fcfa0446148487f4cff0814196023f5bc71442701bd9#rd,2018-03-14 22:33,0,0
"每日积累“背三句”- ""have"" idioms",http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063051&idx=1&sn=88820b9a75cfa15b57fe6af1f5ae3b2d&chksm=8491140bb3e69d1d99464f45ba8809d28d963063bbaa0be0b0f189a145506f98866da2a8ea2c#rd,2018-04-03 22:01,0,0
每日积累“背三句”- talk about a movie,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063044&idx=1&sn=fae10d822b89293be5d5fe3f2f511900&chksm=84911404b3e69d122243d8bb053e7ea13075e6b603d26af16e0dbcd78b1280c671c89a00dbfd#rd,2018-04-02 18:43,0,0
每日积累“背三句”- 委婉语,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062932&idx=1&sn=ec45cfb92c531de189d28719512519d6&chksm=84911594b3e69c82ecb84aadb3d748ecdfddef7355cd56185ce9647c2842ab3f1bda2a14d552#rd,2018-03-13 23:10,0,0
每日积累“背三句”- describe a person,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062926&idx=1&sn=538536c7b00b7724cce3123947bb0418&chksm=8491158eb3e69c984177fd38357813cacd812f7804e0aa397f3d2235f5198d288ab2b52cfa9f#rd,2018-03-12 21:42,0,0
"每日积累“背三句”- ""have"" idioms",http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062913&idx=1&sn=ef14584d936630cabab071df4a98e6c9&chksm=84911581b3e69c9735be031bb0b59d94e55125c82e888bf2f000e4d7d929fef2e320d21256df#rd,2018-03-08 22:48,0,0
每日积累“背三句”- 在一起,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062984&idx=1&sn=d3ede476c2a519c59c859b7478a9169e&chksm=849115c8b3e69cdeaacfa966bb4850c274a6174d2220794183fb8f2b9111691d684ecbee6499#rd,2018-03-22 22:16,0,0
每日积累“背三句”- sport,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063008&idx=1&sn=27e3ffe02664593c30dec14445d718ce&chksm=849115e0b3e69cf60c08bba56639ae5749d7953f4aebb48461d46d59726ff587f91c7db879e3#rd,2018-03-26 22:58,0,0
"每日积累“背三句”- ""come"" idioms + 帅哥背诵雅思写作范文",http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651063002&idx=1&sn=10c67266ab460db01c0c174e6c018ec0&chksm=849115dab3e69ccce8ffe045a83a8ec69420e1c79d3bc83600d5b9849c480199474c69499c7f#rd,2018-03-25 20:02,0,0
"每日积累“背三句”- if ..., would ... （虚拟语气）",http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062919&idx=1&sn=3ebeb2745b1531da0c8a76818e21c8d6&chksm=84911587b3e69c91819241d619df30b882aee459e0ba2541c16e5be99897ec49bd5a3c3c7c57#rd,2018-03-11 21:03,0,0
每日积累“背三句”- 闲聊,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062874&idx=1&sn=003e99039acdbded1d874aa6aa1b053e&chksm=8491155ab3e69c4ccec5558e9d68a3ed3d08df975c5f0e3c95884e5569fe2a477ea1635b5ebb#rd,2018-03-01 20:31,0,0
每日积累“背三句”- describe a decision,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062978&idx=1&sn=a6aa6481af6dbf60c6884944b07c43bc&chksm=849115c2b3e69cd452d0e91db40d11eaf818f37874e0897b649068dc9ed71bfb025cb2864ed4#rd,2018-03-21 22:07,0,0
每日积累“背三句”- why can't I lose weight???,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062860&idx=1&sn=5ff6507d08861a2fab422a9daadd31e2&chksm=8491154cb3e69c5ad9b3f0e90150ccc68f0e36db3b57f242c271f655da14e1dff9443b920942#rd,2018-02-27 22:11,0,0
每日积累“背三句”- talk about people you don't like,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062868&idx=1&sn=942e3230843bcc26d01abfe7e6bd6984&chksm=84911554b3e69c42a303f496e524f89b0c4f7592d829cdf5301c02e06bad775985d3af34aa71#rd,2018-02-28 22:25,0,0
每日积累“背三句”- describe a vacation,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062854&idx=1&sn=cf938861356247e1fae330747aa257e5&chksm=84911546b3e69c50037389516eaacb4a3456c68e9021d45e7dc4d791a61970061c941dd12f3f#rd,2018-02-27 00:16,0,0
每日积累“背三句”- new year's resolution,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062848&idx=1&sn=1327b54e87f035a6418d02db68627e74&chksm=84911540b3e69c5602135a2e47b44793195898c0e61bafa73ea606d004be8021306a30b8d43c#rd,2018-02-25 20:55,0,0
每日积累“背三句”- sport,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062745&idx=1&sn=d71eb5fb079f4eb941f731d39f4cad9f&chksm=849116d9b3e69fcf9abbc002e2fc2fc3ba68644c8f0e8558845d00f68984db745ff429582b92#rd,2018-01-22 06:38,0,0
每日积累“背三句”- talking about people,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062730&idx=1&sn=a7973356cfaf0774f2f6f21540f10842&chksm=849116cab3e69fdce620e3a5e73532c4d092b05590f66a0252a04c876797299c2fab399a612a#rd,2018-01-18 06:54,0,0
每日积累“背三句”- celebrity endorsement （明星代言）,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062736&idx=1&sn=72def71103edcf4b666c5fd7d429bcb0&chksm=849116d0b3e69fc66e03872f77b9a0066aa490de99b8966e1005ee852f44dc348d7cf9b6275c#rd,2018-01-19 06:44,0,0
每日积累“背三句”- weather - 2,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062724&idx=1&sn=f37ab6ea85bccf077fc6f0a49023c02e&chksm=849116c4b3e69fd272c5be9cbe6ec7720235882ffb70c04087fff86fba0fb5c310f74cba1d45#rd,2018-01-16 22:24,0,0
每日积累“背三句”- nature idioms - 2,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062718&idx=1&sn=4e06711346deab538e2aa6a9ba4e1975&chksm=849116beb3e69fa84aba6cd8095594f6a1f793c4268a406220c41d0eb2ae90040b4d185654d0#rd,2018-01-15 23:21,0,0
每日积累“背三句”- art,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062803&idx=1&sn=f13e564549e8b23ba13ff47e5331e8e7&chksm=84911513b3e69c054a532bf2b63aabe1a324e51757956c9ee8c9c5fc4c6a604d5a94dd0e1b64#rd,2018-02-01 22:14,0,0
每日积累“背三句”- dream house,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062791&idx=1&sn=c7886011538c09e2efffe613be87fad0&chksm=84911507b3e69c113b0c30a5bf4f50f9fbf94e617515a0d51b5ac74465ee2d79305441852a25#rd,2018-01-30 21:22,0,0
每日积累“背三句”- smartphones,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062797&idx=1&sn=6deb74642607eb60d69b0308365f1e0e&chksm=8491150db3e69c1bb86966108fcc9d36a446a5e3dba724ca7877ed78f6c4d6502e3339ee9365#rd,2018-01-31 20:59,0,0
每日积累“背三句”- leisure,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062679&idx=1&sn=4197b7db3a867dc1b91da1fb57ab15fb&chksm=84911697b3e69f8141a4d701f348198fd17b9380dd448b5044d278490a7b078fd9d2ebeaea6c#rd,2018-01-07 21:37,0,0
每日积累“背三句”- work,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062785&idx=1&sn=f9c076efd168057e96e2db9f740b58ff&chksm=84911501b3e69c17eb6a2d9eabeb89770566e148972bfbae3e0cc4df77d9cf8a08b267e1183e#rd,2018-01-30 07:02,0,0
每日积累“背三句”- toys,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062660&idx=1&sn=92b1315eb9583bbad950eb2abc5729b7&chksm=84911684b3e69f929f3c8358a006099a0f00ee02b78eda6fb1cb5f221eb86cf1b48ee100c092#rd,2018-01-03 20:51,0,0
每日积累“背三句”（protect the environment）+雅思口语新题解析,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062654&idx=1&sn=cd309d852de4fc3b1d84cc4db5393ac0&chksm=8491167eb3e69f68e1dc87eefac3d4ecfc32f2d2d4b7deb752db1785ab7234887abc86c4b833#rd,2018-01-03 06:46,0,0
每日积累“背三句”- describe a city: New York,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062616&idx=1&sn=defc102d2cbea39aa875cc5b22c8395e&chksm=84911658b3e69f4e00af3538f0f19393d787e62ec8ef8681d61a73192a9d1d8c04185c0be2de#rd,2017-12-25 22:22,0,0
"每日积累“背三句”- ""food"" idioms - 2",http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062610&idx=1&sn=641c5d0cf880d410b57f0aa7b48fbc01&chksm=84911652b3e69f44dd38524968df65e77cb25aec3a1b60934b352a7ac08cdaeae456e42dc80f#rd,2017-12-24 20:22,0,0
"每日积累“背三句”- rivers, lakes, sea",http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062599&idx=1&sn=a63c06a0f6e4254cdfae186453036cca&chksm=84911647b3e69f5198b30251966ef8e66a6f2937778c50e74807da745a3aafb935cc6a672521#rd,2017-12-21 23:13,0,0
每日积累“背三句”- friends,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062593&idx=1&sn=d84d2f34d9e3bf01941ff96c50cdc4d8&chksm=84911641b3e69f57b193d7e6dbd16aa0decfcdbfae290b9030759b1f9e6c06e0d6ca60fd621f#rd,2017-12-20 21:17,0,0
每日积累“背三句”- a goal,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062549&idx=1&sn=0e8fc5d17b876090befdae5c6792204a&chksm=84911615b3e69f03c7964126fc151dee4bd6ac21f0dcf93dbc45e8b43e2271776024fac5594c#rd,2017-12-11 20:40,0,0
每日积累“背三句”- advertising,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062555&idx=1&sn=2e1a875409e2f0ed9b20b15cd9a320ef&chksm=8491161bb3e69f0d89be6c2889cf6cd05cc588bbdb40f5eee25515dbfbf72c4ded0abb04eb54#rd,2017-12-12 21:53,0,0
每日积累“背三句”- helping others,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062543&idx=1&sn=623be299d30325fa898c1279897cedf6&chksm=8491160fb3e69f19249224a5e1a0b70e997d403995db9ded7de8d0eb285ddf40ecba342cfd82#rd,2017-12-11 06:17,0,0
每日积累“背三句”- phone,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062526&idx=1&sn=fcbb2be4d61a73da4bc90ca21bb5ae36&chksm=849117feb3e69ee8ef0252097ed822a0be7c4da3ab8ffc6a60cc100ccc4e10da36f6c0093cd4#rd,2017-12-06 18:45,0,0
每日积累“背三句”- study,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062488&idx=1&sn=6d4c6fadad334ae1d91e15f7c1bdd213&chksm=849117d8b3e69ece913794e8d387b4c356ecd6fec11865bd70305e933fe508c5ea94f91dfc2c#rd,2017-11-30 06:40,0,0
每日积累“背三句”- school,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062532&idx=1&sn=2572ed9838fe67ffe0c69920507b3487&chksm=84911604b3e69f1249708cf56a7f8e2d6a3b4154cd26867a00945fd23d107ef47fe47517fcb5#rd,2017-12-07 21:19,0,0
每日积累“背三句”- cities,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062666&idx=1&sn=f9965b648d56570246e2a696a0c86db1&chksm=8491168ab3e69f9cae4290ae086f7bb438b3d383c01cd34d32b84abb4eb4384b92ddb52fdf00#rd,2018-01-04 21:06,0,0
每日积累“背三句”- coffee,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062482&idx=1&sn=3dd91d22cf6e6a26dc02e379a3614378&chksm=849117d2b3e69ec45139c29f102da88f012d1d211cea4ca467ed06fc8d529ab252551799648e#rd,2017-11-29 06:59,0,0
"每日积累“背三句”- idioms with ""get""",http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062476&idx=1&sn=43c45def392aad0410c7b1955e023f44&chksm=849117ccb3e69eda025c17e709b6d7412e037aa3742eee36466cf751dd14dae4df121bad4982#rd,2017-11-27 21:09,0,0
每日积累“背三句”- exams,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062470&idx=1&sn=b0bfef2036dc687e7bcab1ca76253225&chksm=849117c6b3e69ed0a2cf62624ff2d9178e1f12de091a96656b52431893520aaa3dc876520a38#rd,2017-11-26 21:40,0,0
每日积累“背三句”- social status,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062415&idx=1&sn=a6bb193dd0387296c6e08fdde6f2ae8f&chksm=8491178fb3e69e9902ba1fede07bd061c43d5b730036ac5cbada5dbb5785498386e972e8553b#rd,2017-11-16 21:54,0,0
每日积累“背三句”- online shopping,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062409&idx=1&sn=f323548d801312c0d3065aff1516ffc1&chksm=84911789b3e69e9fcefe642346ecb596d3af912450f37e931bbe00315b090e57fd016aa15fec#rd,2017-11-15 21:48,0,0
每日积累“背三句”- work,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062389&idx=1&sn=8ee8daa52cd6bd68b038566ebf7b5346&chksm=84911775b3e69e635f350c3d1a233d4344d3eaa9ed63670b1385c397b6728c7a45ba7fcf8c10#rd,2017-11-12 21:45,0,0
"每日积累“背三句”- idioms with ""put""",http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062397&idx=1&sn=3e1229c2396b0a36806dfcf7808496c1&chksm=8491177db3e69e6b1aa8d6de9a328a7e282bb414335f55c4010468161d5fbe3ca40803f1a7f8#rd,2017-11-13 21:25,0,0
"每日积累“背三句”- idioms with ""have"" + 雅思口语满分答案：describe an invention",http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062339&idx=1&sn=92bf88f77efc54c15a6c568d6936b308&chksm=84911743b3e69e55a534d16ae4830e97a009da8f2c1bb386e8fff246f31a54e8f085a6b0afa5#rd,2017-11-05 18:49,0,0
每日积累“背三句”- cell phone addiction,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062332&idx=1&sn=c89b4aafb8b3ffd878f5c6028b8e64ab&chksm=8491173cb3e69e2a4ce14660f20d2b449c6eb3e98d79f4feb4e976603c15616b6adda30b692d#rd,2017-11-02 22:40,0,0
每日积累“背三句”- using the computer - 2,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062326&idx=1&sn=d5e15e15b425b2e76f309318f4eb06e1&chksm=84911736b3e69e206630a5bf7a9c0b27b18be6d67fe6ceea64df7083f1df86e2d27fee098fa2#rd,2017-11-01 22:29,0,0
每日积累“背三句”- game shows on TV,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062314&idx=1&sn=0ec6b83627a9b88e319dc72a43dd8dde&chksm=8491172ab3e69e3ccb4f441ef5de7753a04d0ddaf76995bcdf49082e66cc97b20df7cff1b05c#rd,2017-10-30 22:22,0,0
每日积累“背三句”- Halloween,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062323&idx=1&sn=efdb267b84c02771eeb235bb624a7aeb&chksm=84911733b3e69e255ed6e3caeededb14b4fabcf9e4ae73453b25540d4f90e9c19e99aa28343e#rd,2017-10-31 22:29,0,0
每日积累“背三句”- talking about a movie - 1,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062277&idx=1&sn=c232eac1fc16900d4754f91419b5dfa8&chksm=84911705b3e69e1340ef80ea695db803dbd04a11223bab22abcd4cb7a36330dde05a94201540#rd,2017-10-22 21:29,0,0
每日积累“背三句”- an enjoyable experience in the countryside,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062266&idx=1&sn=ce9525875c72d1d07faa7543aa0f298c&chksm=8496e8fab3e161ecbf258ae8a1ef605bae22e2a79649c3884e372c05a1d6b81059df7d7c5246#rd,2017-10-20 06:55,0,0
每日积累“背三句”- body idioms - 2,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062254&idx=1&sn=3a90db2de9d8a79128843c7535db0a68&chksm=8496e8eeb3e161f8791c6ba971095791152b736a6b51a996181403b7659a72dedc2e1bf5181a#rd,2017-10-17 21:11,0,0
每日积累“背三句”- what a person is like,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062260&idx=1&sn=5b0ce5ef74506a2d1811655ae0f7d568&chksm=8496e8f4b3e161e2b5d72abd76d5eb120458142927f7e4a13c2a853559db2c42ccb281e368fd#rd,2017-10-18 22:22,0,0
每日积累“背三句”- shopping + 雅思口语高分答案：social status,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062403&idx=1&sn=dbfd04a872bcb1b222a2cf07f8ac8727&chksm=84911783b3e69e9508b26a08666a7ee5d95ecba6f8d1f33f938561960235d241737fb62ffb3d#rd,2017-11-14 22:09,0,0
每日积累“背三句”- nature idioms,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062220&idx=1&sn=f09ffd86f13a05b3f992e6ba0bf02617&chksm=8496e8ccb3e161daafbd43e9ee5fd9b0a72ade059393c03c054962ff6bf5329c68cbf0251398#rd,2017-10-10 22:01,0,0
每日积累“背三句”- work,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062213&idx=1&sn=360b58975f8d8def4cf4f988b64d24a4&chksm=8496e8c5b3e161d3417a3c2196f88e81619a66560e50f34010cab0c37a6028ed6d85b2471cbf#rd,2017-10-09 21:48,0,0
每日积累“背三句”- vegetables,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062207&idx=1&sn=cec1012d807c2af9a227b7ed9d66cb93&chksm=8496e8bfb3e161a96f69979f271971946354ecdf8f0bc0a1702d27c4ac5ece5ffebc0df5504e#rd,2017-10-08 20:21,0,0
每日积累“背三句”- helping others,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062197&idx=1&sn=f37287290285974a352ff45e1e38b7dd&chksm=8496e8b5b3e161a34d003ca1333509668d703f180f9508bb76730d1f095558e104f1a2d944b2#rd,2017-10-05 20:53,0,0
每日积累“背三句”- electronic devices,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062154&idx=1&sn=5cf3b0fe0a36acdbc7adae55aea337a3&chksm=8496e88ab3e1619ca6ce86cbb3c9c8b5a390fd4cfd870444802ad8c65a5e8cdc2217aa604e20#rd,2017-09-27 21:28,0,0
每日积累“背三句”- sports,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062144&idx=1&sn=95f39f1659e13bf863a7870703f202a6&chksm=8496e880b3e1619684b8d7b078279ecdef246eb6ab14a56ec30ed0a603af5cf07045e6951066#rd,2017-09-27 06:57,0,0
每日积累“背三句”- home space,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062160&idx=1&sn=21f04f8adf0909dd6f25a923e9cad042&chksm=8496e890b3e16186a92647333d4b3ccef862ccb9c3e35772591dee4efb113bd29793b9db1cd9#rd,2017-09-28 20:43,0,0
每日积累“背三句”- distance learning,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062138&idx=1&sn=328f58021f9146ffd3b9581b094e8785&chksm=8496e87ab3e1616c7cd237d433b9fb7e06d647e67e49268fe947ff0e2ae95f948b646fb0979a#rd,2017-09-25 21:32,0,0
每日积累“背三句”- walking,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062132&idx=1&sn=a820311b28d30818727e20feac7e8212&chksm=8496e874b3e16162ecdbf87968de26ff9180ebc8d49d2d7c310e97860b131fe91bdd891d2184#rd,2017-09-24 21:52,0,0
每日积累“背三句”- foreign films,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062090&idx=1&sn=2a6af06e56ae715740055a1467360cf1&chksm=8496e84ab3e1615cc6911f6545b06dd6f36751865129e9f23299f8b1994af7b78fe68539103e#rd,2017-09-17 23:49,0,0
每日积累“背三句”- holiday,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062069&idx=1&sn=23cf7537b5655c3564cf68f0e337847a&chksm=8496e835b3e16123de49b4c1da4f87e450261072d861e4665f9fa05cbef998f31f0ede6e5ff4#rd,2017-09-13 22:11,0,0
每日积累“背三句”- imported food,http://mp.weixin.qq.com/s?__biz=MzA3NjQwNzQwNw==&mid=2651062075&idx=1&sn=a85aba8b08a90046ee1e9058a23afc86&chksm=8496e83bb3e1612d238af94ed465cf704d00cd07c90de582e97cb9707b4df8782eb23e142a11#rd,2017-09-14 20:44,0,0
